Date,Open,High,Low,Close,Adj Close,Volume
2019-04-16,120.351349,120.351349,120.351349,120.351349,57.008530,11
2019-04-17,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-18,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-22,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-23,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-24,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-25,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-26,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-29,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-04-30,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-05-01,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-05-02,120.351349,120.351349,120.351349,120.351349,57.008530,0
2019-05-03,108.468468,108.918922,105.630630,108.918922,51.593170,67
2019-05-06,108.918922,108.918922,108.918922,108.918922,51.593170,0
2019-05-07,108.918922,108.918922,108.918922,108.918922,51.593170,0
2019-05-08,108.918922,108.918922,108.918922,108.918922,51.593170,0
2019-05-09,108.918922,108.918922,108.918922,108.918922,51.593170,0
2019-05-10,100.675674,100.675674,100.675674,100.675674,47.688477,11
2019-05-13,100.675674,100.675674,100.675674,100.675674,47.688477,0
2019-05-14,100.675674,100.675674,100.675674,100.675674,47.688477,0
2019-05-15,94.333336,94.333336,94.333336,94.333336,44.684212,200
2019-05-16,99.540543,104.414413,99.540543,104.414413,49.459457,977
2019-05-17,99.459457,99.459457,99.315315,99.315315,47.044094,599
2019-05-20,99.315315,99.315315,99.315315,99.315315,47.044094,0
2019-05-21,99.315315,99.315315,99.315315,99.315315,47.044094,0
2019-05-22,98.297295,98.297295,97.738739,97.738739,46.297295,688
2019-05-23,97.297295,100.000000,97.297295,100.000000,47.368420,67
2019-05-24,100.000000,100.000000,100.000000,100.000000,47.368420,0
2019-05-28,99.594597,104.774773,99.594597,104.594597,49.544807,122
2019-05-29,104.594597,104.594597,104.594597,104.594597,49.544807,0
2019-05-30,104.594597,104.594597,104.594597,104.594597,49.544807,0
2019-05-31,102.702705,102.792793,98.324326,102.792793,48.691322,810
2019-06-03,102.792793,102.792793,102.792793,102.792793,48.691322,0
2019-06-04,102.792793,102.792793,102.792793,102.792793,48.691322,0
2019-06-05,102.792793,102.792793,102.792793,102.792793,48.691322,0
2019-06-06,118.828827,118.918922,118.828827,118.918922,56.330013,22
2019-06-07,118.918922,118.918922,118.918922,118.918922,56.330013,0
2019-06-10,117.567566,120.810814,117.567566,120.810814,57.226173,78
2019-06-11,120.810814,120.810814,120.810814,120.810814,57.226173,0
2019-06-12,120.810814,120.810814,120.810814,120.810814,57.226173,0
2019-06-13,124.324326,124.324326,124.324326,124.324326,58.890469,22
2019-06-14,120.540543,120.540543,120.540543,120.540543,57.098148,56
2019-06-17,120.540543,120.540543,120.540543,120.540543,57.098148,0
2019-06-18,120.540543,120.540543,120.540543,120.540543,57.098148,0
2019-06-19,125.045044,125.225227,119.369370,119.369370,56.543385,144
2019-06-20,119.369370,119.369370,119.369370,119.369370,56.543385,0
2019-06-21,119.369370,119.369370,119.369370,119.369370,56.543385,0
2019-06-24,121.171173,122.612610,121.171173,122.612610,58.079655,44
2019-06-25,122.612610,122.612610,122.612610,122.612610,58.079655,0
2019-06-26,122.612610,122.612610,122.612610,122.612610,58.079655,0
2019-06-27,119.099098,119.099098,119.099098,119.099098,56.415359,44
2019-06-28,119.099098,119.099098,119.099098,119.099098,56.415359,0
2019-07-01,119.099098,119.099098,119.099098,119.099098,56.415359,0
2019-07-02,119.729729,119.729729,119.729729,119.729729,56.714081,22
2019-07-03,119.459457,119.459457,119.459457,119.459457,56.586056,78
2019-07-05,119.459457,119.459457,119.459457,119.459457,56.586056,0
2019-07-08,116.216217,116.216217,115.945946,115.945946,54.921761,89
2019-07-09,115.945946,115.945946,115.945946,115.945946,54.921761,0
2019-07-10,115.945946,115.945946,115.945946,115.945946,54.921761,0
2019-07-11,103.873871,103.873871,103.873871,103.873871,49.203411,56
2019-07-12,108.108109,108.108109,108.108109,108.108109,51.209103,11
2019-07-15,108.108109,109.099098,108.108109,109.099098,51.678516,33
2019-07-16,110.360359,113.018021,110.360359,113.018021,53.534851,33
2019-07-17,113.063065,113.063065,113.063065,113.063065,53.556187,22
2019-07-18,111.621620,111.891891,111.621620,111.891891,53.001419,56
2019-07-19,111.891891,111.891891,111.891891,111.891891,53.001419,0
2019-07-22,115.315315,115.315315,115.315315,115.315315,54.623043,11
2019-07-23,115.315315,115.315315,115.315315,115.315315,54.623043,0
2019-07-24,90.540543,90.540543,87.279282,89.009010,42.162163,16395
2019-07-25,75.585587,75.585587,72.027023,72.027023,34.118061,1121
2019-07-26,69.306305,69.306305,67.567566,68.198196,32.304409,2387
2019-07-29,64.414413,66.396393,64.414413,66.306305,31.408249,100
2019-07-30,63.063065,63.783783,62.522522,62.522522,29.615931,78
2019-07-31,55.495495,56.306305,55.180180,55.945946,26.500710,1565
2019-08-01,55.405403,56.306305,54.684685,54.684685,25.903271,3319
2019-08-02,53.603603,53.603603,50.900902,52.252251,24.751064,278
2019-08-05,50.450451,51.171169,50.000000,50.000000,23.684210,1199
2019-08-06,51.801804,52.972973,51.081081,51.801804,24.537695,722
2019-08-07,50.828831,51.801804,50.180180,51.801804,24.537695,655
2019-08-08,54.414413,54.414413,54.054054,54.054054,25.604551,1177
2019-08-09,55.324326,55.324326,55.324326,55.324326,26.206259,33
2019-08-12,55.630630,55.630630,55.630630,55.630630,26.351351,11
2019-08-13,53.963963,54.954956,53.153152,54.504505,25.817923,266
2019-08-14,51.351353,51.351353,51.351353,51.351353,24.324324,744
2019-08-15,47.657658,49.729729,47.657658,49.729729,23.556187,500
2019-08-16,49.729729,51.351353,49.729729,51.351353,24.324324,944
2019-08-19,49.549549,50.900902,49.549549,50.900902,24.110952,611
2019-08-20,52.252251,52.252251,52.252251,52.252251,24.751064,222
2019-08-21,52.252251,52.252251,52.252251,52.252251,24.751064,1043
2019-08-22,54.504505,54.504505,54.504505,54.504505,25.817923,33
2019-08-23,52.252251,52.252251,50.540543,50.540543,23.940256,144
2019-08-26,53.603603,55.135136,53.603603,54.954956,26.031294,111
2019-08-27,54.954956,54.954956,54.504505,54.504505,25.817923,44
2019-08-28,54.504505,54.504505,54.504505,54.504505,25.817923,0
2019-08-29,52.702702,52.702702,52.702702,52.702702,24.964437,22
2019-08-30,54.504505,54.504505,53.468468,53.783783,25.476528,233
2019-09-03,53.153152,53.153152,53.153152,53.153152,25.177809,111
2019-09-04,53.153152,53.153152,53.153152,53.153152,25.177809,0
2019-09-05,57.657658,57.657658,57.657658,57.657658,27.311522,56
2019-09-06,57.657658,57.657658,57.657658,57.657658,27.311522,0
2019-09-09,57.657658,57.657658,57.657658,57.657658,27.311522,0
2019-09-10,61.711712,61.936935,60.810810,60.810810,28.805119,422
2019-09-11,67.567566,67.567566,66.396393,66.396393,31.450922,189
2019-09-12,63.513515,63.513515,63.513515,63.513515,30.085348,33
2019-09-13,66.666664,67.567566,66.666664,67.567566,32.005688,44
2019-09-16,64.639641,65.765762,64.639641,65.765762,31.152203,56
2019-09-17,61.036037,63.063065,61.036037,61.261261,29.018492,611
2019-09-18,61.981983,61.981983,61.981983,61.981983,29.359886,78
2019-09-19,65.315315,66.576576,65.315315,66.576576,31.536272,566
2019-09-20,68.468468,68.918922,68.468468,68.918922,32.645805,44
2019-09-23,68.918922,68.918922,68.918922,68.918922,32.645805,0
2019-09-24,66.126129,66.126129,64.414413,64.414413,30.512089,422
2019-09-25,64.414413,64.414413,64.414413,64.414413,30.512089,0
2019-09-26,64.414413,64.414413,64.414413,64.414413,30.512089,11
2019-09-27,64.414413,64.414413,63.513515,64.009010,30.320057,33
2019-09-30,58.918919,60.837837,58.918919,59.909908,28.378376,178
2019-10-01,57.207207,57.207207,55.405403,55.405403,26.244663,67
2019-10-02,55.405403,55.405403,55.405403,55.405403,26.244663,0
2019-10-03,55.405403,55.405403,55.405403,55.405403,26.244663,0
2019-10-04,55.405403,55.405403,55.405403,55.405403,26.244663,0
2019-10-07,54.774776,54.774776,53.603603,54.774776,25.945946,189
2019-10-08,51.351353,51.351353,49.549549,49.549549,23.470839,1998
2019-10-09,49.423424,49.423424,48.648647,48.648647,23.044096,78
2019-10-10,47.657658,47.657658,46.801804,47.657658,22.574678,244
2019-10-11,51.531532,51.891891,50.900902,50.900902,24.110952,488
2019-10-14,50.900902,50.900902,50.900902,50.900902,24.110952,0
2019-10-15,52.792793,52.792793,52.792793,52.792793,25.007113,11
2019-10-16,54.954956,54.954956,54.954956,54.954956,26.031294,200
2019-10-17,57.657658,57.657658,57.657658,57.657658,27.311522,22
2019-10-18,56.576576,57.387386,56.576576,56.756756,26.884777,1177
2019-10-21,56.756756,56.756756,56.756756,56.756756,26.884777,11
2019-10-22,55.945946,55.945946,54.864864,55.045044,26.073967,266
2019-10-23,54.234234,54.234234,54.234234,54.234234,25.689899,11
2019-10-24,54.234234,54.234234,54.234234,54.234234,25.689899,0
2019-10-25,54.234234,54.234234,54.234234,54.234234,25.689899,0
2019-10-28,53.153152,53.153152,51.216217,51.216217,24.260313,1632
2019-10-29,51.351353,51.351353,48.648647,48.648647,23.044096,222
2019-10-30,50.810810,50.810810,48.468468,48.468468,22.958748,255
2019-10-31,48.198196,48.198196,47.657658,47.657658,22.574678,488
2019-11-01,48.828831,49.189190,48.558559,49.189190,23.300142,6327
2019-11-04,49.189190,49.189190,49.189190,49.189190,23.300142,0
2019-11-05,49.369370,49.369370,48.828831,48.828831,23.129446,122
2019-11-06,48.198196,48.198196,48.198196,48.198196,22.830723,11
2019-11-07,48.378380,50.450451,48.288288,50.450451,23.897581,355
2019-11-08,53.063065,53.063065,53.063065,53.063065,25.135136,56
2019-11-11,56.711712,58.648647,56.711712,58.198196,27.567566,189
2019-11-12,59.009010,59.009010,57.837837,57.837837,27.396870,244
2019-11-13,58.108109,58.108109,57.657658,57.657658,27.311522,78
2019-11-14,57.657658,57.657658,57.657658,57.657658,27.311522,0
2019-11-15,59.009010,59.459457,58.603603,59.459457,28.165005,100
2019-11-18,58.108109,58.468468,56.756756,56.756756,26.884777,544
2019-11-19,55.855858,55.855858,53.144142,53.144142,25.173540,89
2019-11-20,51.351353,54.324326,51.351353,54.324326,25.732574,411
2019-11-21,55.765766,56.756756,55.405403,56.756756,26.884777,488
2019-11-22,58.108109,59.009010,56.756756,58.468468,27.695589,644
2019-11-25,58.468468,59.189190,58.108109,59.189190,28.036983,278
2019-11-26,61.261261,62.522522,61.261261,62.162163,29.445234,1809
2019-11-27,67.567566,68.918922,67.567566,68.918922,32.645805,255
2019-11-29,66.666664,66.666664,66.216217,66.216217,31.365576,555
2019-12-02,63.018017,63.063065,62.612614,62.612614,29.658606,533
2019-12-03,59.909908,59.909908,59.909908,59.909908,28.378376,1188
2019-12-04,61.711712,61.711712,58.846848,58.918919,27.908960,366
2019-12-05,68.828827,72.072075,68.828827,72.072075,34.139404,2475
2019-12-06,74.324326,75.675674,73.063065,75.675674,35.846371,932
2019-12-09,69.099098,70.045044,69.099098,69.621620,32.978661,577
2019-12-10,67.567566,68.783783,67.567566,68.783783,32.581791,133
2019-12-11,68.783783,68.783783,68.783783,68.783783,32.581791,0
2019-12-12,73.513512,73.873871,71.981979,72.072075,34.139404,1243
2019-12-13,69.819817,69.819817,68.018021,69.270271,32.812233,1199
2019-12-16,70.720718,70.720718,68.468468,70.720718,33.499287,411
2019-12-17,67.747749,67.747749,66.666664,66.666664,31.578945,522
2019-12-18,67.522522,67.567566,67.117119,67.117119,31.792318,855
2019-12-19,64.864868,65.225227,63.918919,64.414413,30.512089,1066
2019-12-20,62.612614,62.612614,60.495495,61.081081,28.933144,555
2019-12-23,62.612614,67.117119,62.162163,62.162163,29.445234,1210
2019-12-24,63.333332,63.333332,63.333332,63.333332,29.999998,11
2019-12-26,63.423424,64.774773,63.063065,63.063065,29.871977,422
2019-12-27,63.603603,63.603603,63.513515,63.513515,30.085348,111
2019-12-30,62.972973,63.603603,60.720722,63.603603,30.128021,300
2019-12-31,60.990990,64.144142,60.990990,63.693695,30.170696,366
2020-01-02,65.675674,66.036034,65.000000,66.036034,31.280226,522
2020-01-03,65.765762,65.765762,64.864868,65.675674,31.109529,744
2020-01-06,62.117119,64.414413,61.441441,64.414413,30.512089,511
2020-01-07,56.756756,56.756756,51.801804,53.333332,25.263157,5284
2020-01-08,50.270271,50.450451,49.549549,50.360359,23.854906,2642
2020-01-09,51.081081,51.081081,48.738739,49.549549,23.470839,2631
2020-01-10,51.981983,62.522522,51.981983,56.306305,26.671406,3663
2020-01-13,54.054054,55.090092,54.054054,54.954956,26.031294,2264
2020-01-14,54.729729,56.666668,54.729729,56.666668,26.842104,1798
2020-01-15,54.594597,57.387386,52.612614,57.387386,27.183498,1121
2020-01-16,56.351353,58.648647,56.351353,58.108109,27.524893,2042
2020-01-17,56.441441,56.486485,54.144142,55.675674,26.372686,2986
2020-01-21,52.972973,53.333332,51.801804,53.333332,25.263157,844
2020-01-22,52.432430,53.153152,51.801804,51.801804,24.537695,289
2020-01-23,51.846848,51.891891,50.270271,50.900902,24.110952,2098
2020-01-24,50.900902,51.441441,50.000000,50.900902,24.110952,466
2020-01-27,50.270271,50.270271,49.549549,49.549549,23.470839,955
2020-01-28,50.810810,50.810810,50.810810,50.810810,24.068277,111
2020-01-29,50.450451,50.450451,49.549549,50.090092,23.726885,1121
2020-01-30,48.243244,53.963963,48.198196,53.963963,25.561876,1898
2020-01-31,59.009010,61.621620,56.216217,58.108109,27.524893,7359
2020-02-03,58.828831,59.549549,55.945946,57.657658,27.311522,3374
2020-02-04,57.027027,57.027027,54.054054,55.405403,26.244663,3552
2020-02-05,54.504505,54.504505,53.603603,54.054054,25.604551,1765
2020-02-06,55.765766,55.765766,55.045044,55.045044,26.073967,3630
2020-02-07,54.054054,54.324326,53.603603,53.603603,25.391180,477
2020-02-10,54.054054,54.324326,53.153152,54.324326,25.732574,4185
2020-02-11,53.693695,56.306305,53.693695,56.306305,26.671406,289
2020-02-12,55.855858,55.855858,53.693695,54.054054,25.604551,1154
2020-02-13,53.153152,54.324326,52.702702,53.153152,25.177809,2065
2020-02-14,51.801804,52.252251,50.450451,51.801804,24.537695,855
2020-02-18,53.243244,53.333332,51.621620,51.621620,24.452345,1088
2020-02-19,50.450451,50.810810,49.549549,50.090092,23.726885,1621
2020-02-20,49.684685,50.855858,48.918919,50.360359,23.854906,988
2020-02-21,49.189190,49.189190,47.837837,48.612614,23.027027,2120
2020-02-24,45.405403,45.495495,43.693695,45.225224,21.422474,8780
2020-02-25,44.414413,44.684685,43.513515,43.963963,20.825033,3896
2020-02-26,44.729729,48.378380,44.054054,47.747749,22.617353,9080
2020-02-27,40.810810,42.252251,39.774776,42.252251,20.014223,3707
2020-02-28,38.018017,41.351353,37.567570,41.036037,19.438122,2553
2020-03-02,35.855858,36.216217,33.693695,34.414413,16.301563,5772
2020-03-03,35.585587,36.036037,34.414413,35.945946,17.027027,3230
2020-03-04,34.909908,35.855858,34.234234,35.855858,16.984352,1865
2020-03-05,34.594597,35.135136,34.234234,35.045044,16.600283,2153
2020-03-06,31.981981,33.063065,30.990992,33.063065,15.661451,5273
2020-03-09,26.396397,27.027027,23.873875,24.774775,11.735419,4795
2020-03-10,25.675676,26.576576,22.522524,24.549549,11.628734,10667
2020-03-11,25.000000,26.936937,24.774775,24.774775,11.735419,2609
2020-03-12,23.513514,29.729731,22.522524,29.729731,14.082503,1954
2020-03-13,27.477476,29.729731,25.675676,29.729731,14.082503,2264
2020-03-16,18.198198,25.135136,15.360360,20.990992,9.943101,3641
2020-03-17,21.270269,21.621622,19.369370,21.171171,10.028449,477
2020-03-18,21.171171,21.171171,18.828829,20.720720,9.815078,988
2020-03-19,20.720720,20.720720,18.918919,20.270269,9.601707,944
2020-03-20,20.810810,21.171171,15.675676,17.117117,8.108108,12854
2020-03-23,21.171171,21.171171,18.018019,20.270269,9.601707,955
2020-03-24,20.810810,21.981981,20.810810,21.738739,10.297297,2853
2020-03-25,30.378378,32.477478,27.027027,31.351351,14.850639,1687
2020-03-26,31.441441,31.441441,28.378378,30.450451,14.423897,899
2020-03-27,30.540541,30.540541,28.828829,30.459459,14.428164,1410
2020-03-30,25.945946,30.990992,25.945946,30.396397,14.398293,2165
2020-03-31,28.558559,28.558559,25.225225,26.495495,12.550497,1354
2020-04-01,29.639641,29.639641,21.621622,22.522524,10.668564,2253
2020-04-02,24.324324,24.324324,22.522524,22.567568,10.689900,1443
2020-04-03,20.720720,29.459459,18.378378,26.036036,12.332858,1177
2020-04-06,26.846848,26.846848,26.288288,26.288288,12.452347,821
2020-04-07,26.288288,26.288288,26.288288,26.288288,12.452347,0
2020-04-08,28.828829,29.459459,27.675676,27.675676,13.109530,311
2020-04-09,28.378378,29.459459,28.108109,28.108109,13.314366,1010
2020-04-13,32.432430,42.747749,28.018019,36.036037,17.069702,2187
2020-04-14,28.558559,36.036037,28.018019,35.855858,16.984352,755
2020-04-15,36.936935,36.936935,28.918919,29.279280,13.869132,1443
2020-04-16,24.504505,35.585587,24.504505,35.135136,16.642958,533
2020-04-17,36.036037,36.036037,33.333332,33.333332,15.789473,244
2020-04-20,27.567568,45.045044,27.297297,41.891891,19.843527,3663
2020-04-21,42.567570,54.054054,41.891891,43.243244,20.483641,2431
2020-04-22,43.243244,45.045044,40.540543,43.243244,20.483641,488
2020-04-23,45.045044,45.045044,43.243244,43.243244,20.483641,333
2020-04-24,43.243244,43.243244,40.810810,40.810810,19.331436,566
2020-04-27,40.810810,44.954956,37.927929,44.594597,21.123756,466
2020-04-28,44.594597,44.594597,39.189190,39.639641,18.776670,422
2020-04-29,43.603603,44.594597,39.639641,41.711712,19.758179,611
2020-04-30,44.144142,44.144142,37.567570,37.567570,17.795164,677
2020-05-01,41.216217,41.216217,37.927929,37.927929,17.965860,44
2020-05-04,36.936935,38.468468,36.216217,38.468468,18.221905,544
2020-05-05,41.891891,41.891891,37.837837,37.837837,17.923185,133
2020-05-06,37.837837,40.450451,36.036037,40.450451,19.160740,988
